epoch,train_bce,train_kld,train_total,val_bce,val_kld,val_total,beta,lr
49,1696.3269348144531,27.372920036315918,1723.6998596191406,1079.5357666015625,26.642229080200195,1106.177978515625,1.0,0.0007702342635146031
50,1757.0196838378906,27.033238887786865,1784.0529174804688,989.2581176757812,42.03376388549805,1031.2918701171875,1.0,0.0007614233696396993
51,1751.98828125,25.222090244293213,1777.2103576660156,1143.8795166015625,20.366613388061523,1164.24609375,1.0,0.0007524999999999998
52,1820.1954956054688,20.297014236450195,1840.4924926757812,1021.719482421875,46.64728927612305,1068.3668212890625,1.0,0.0007434680686803488
53,1666.21728515625,31.192954063415527,1697.4102478027344,1049.150634765625,26.070615768432617,1075.22119140625,1.0,0.0007343315373843313
54,1692.919677734375,25.828284740447998,1718.7479553222656,1026.8297119140625,29.083702087402344,1055.9134521484375,1.0,0.0007250944136965387
55,1667.0655212402344,23.94018268585205,1691.0057067871094,1046.1724853515625,29.058603286743164,1075.2310791015625,1.0,0.0007157607493247106
56,1614.1124267578125,19.74211311340332,1633.8545532226562,1125.9622802734375,31.124801635742188,1157.0870361328125,1.0,0.0007063346383225208
57,1704.8657531738281,22.567595958709717,1727.433349609375,1093.7862548828125,20.83275032043457,1114.6190185546875,1.0,0.0006968202152937906
58,1867.0413208007812,22.733863830566406,1889.7751770019531,1041.8563232421875,35.61349105834961,1077.4698486328125,1.0,0.0006872216535789154
59,1746.7688903808594,22.700299739837646,1769.4692077636719,1062.8048095703125,29.5887508392334,1092.3935546875,1.0,0.0006775431634242983
60,1771.040283203125,19.945557594299316,1790.98583984375,1032.6279296875,29.915834426879883,1062.5438232421875,1.0,0.0006677889901355984
61,1763.4120483398438,17.5746808052063,1780.9867248535156,1001.152587890625,36.27336883544922,1037.4259033203125,1.0,0.0006579634122155987
62,1843.8662414550781,19.786760330200195,1863.6529846191406,1025.2174072265625,22.318784713745117,1047.5361328125,1.0,0.0006480707394875132
63,1751.3946533203125,12.845014333724976,1764.2396545410156,987.0836791992188,28.13532066345215,1015.218994140625,1.0,0.0006381153112045562
64,1583.6246032714844,17.84030771255493,1601.4649047851562,1021.6821899414062,20.546804428100586,1042.22900390625,1.0,0.0006281014941466028
65,1639.410400390625,14.970266342163086,1654.3806762695312,984.3775024414062,23.29466438293457,1007.6721801757812,1.0,0.0006180336807047744
66,1657.6260681152344,16.17058801651001,1673.7966613769531,1032.5498046875,18.527925491333008,1051.0777587890625,1.0,0.0006079162869547907
67,1654.9356994628906,18.799453735351562,1673.7351684570312,1075.7689208984375,19.281295776367188,1095.0501708984375,1.0,0.0005977537507199335
68,1715.595458984375,15.46423888206482,1731.0596923828125,1157.912109375,24.04652976989746,1181.9586181640625,1.0,0.0005875505296244703
69,1697.5767211914062,17.291168689727783,1714.8678894042969,1132.6497802734375,20.226207733154297,1152.8759765625,1.0,0.0005773110991383935
70,1714.7691650390625,13.23925256729126,1728.0084228515625,1131.97119140625,20.70993995666504,1152.68115234375,1.0,0.0005670399506143303
71,1777.6649780273438,16.04916477203369,1793.714111328125,1080.3995361328125,20.85556411743164,1101.255126953125,1.0,0.0005567415893174883
72,1711.2362670898438,20.37110948562622,1731.6073913574219,1037.45556640625,32.743133544921875,1070.19873046875,1.0,0.0005464205324494959
73,1566.2901611328125,20.483855724334717,1586.7740173339844,1032.2373046875,25.277755737304688,1057.5150146484375,1.0,0.0005360813071670099
74,1629.6400451660156,21.124818325042725,1650.7648620605469,1025.7613525390625,28.263015747070312,1054.0244140625,1.0,0.0005257284485959536
75,1635.0875854492188,19.638952255249023,1654.7265319824219,1069.0120849609375,20.54869842529297,1089.560791015625,1.0,0.0005153664978422614
76,1594.85009765625,20.152671337127686,1615.0027770996094,1043.980712890625,20.85286521911621,1064.8336181640625,1.0,0.0005049999999999997
77,1684.9673156738281,17.58779811859131,1702.5551147460938,1054.3994140625,19.23710060119629,1073.636474609375,1.0,0.0004946335021577381
78,1397.3563537597656,17.44596242904663,1414.8023376464844,1023.608642578125,21.470911026000977,1045.07958984375,1.0,0.00048427155140404584
79,1506.5928649902344,15.373457670211792,1521.96630859375,1055.6890869140625,14.149002075195312,1069.838134765625,1.0,0.00047391869283298964
80,1713.2607116699219,15.131523132324219,1728.3922119140625,1005.322998046875,20.24955940246582,1025.572509765625,1.0,0.00046357946755050346
81,1660.0541687011719,16.444422960281372,1676.4985961914062,1046.3787841796875,19.991472244262695,1066.3702392578125,1.0,0.0004532584106825113
82,1623.6195373535156,13.915941715240479,1637.5354614257812,1040.977783203125,19.96042251586914,1060.938232421875,1.0,0.0004429600493856691
83,1681.5643310546875,13.352941751480103,1694.9172668457031,1035.618408203125,22.061426162719727,1057.6798095703125,1.0,0.0004326889008616061
84,1567.0559997558594,15.22078561782837,1582.2767639160156,1011.3753051757812,18.65059471130371,1030.02587890625,1.0,0.00042244947037552903
85,1520.4629211425781,17.068536520004272,1537.5314636230469,998.312744140625,21.51241111755371,1019.8251342773438,1.0,0.00041224624928006605
86,1556.2372436523438,13.86286473274231,1570.1001281738281,1011.4152221679688,14.508139610290527,1025.92333984375,1.0,0.00040208371304520883
87,1635.9071044921875,12.900476217269897,1648.8075866699219,991.73046875,17.10009765625,1008.83056640625,1.0,0.00039196631929522524
88,1512.6209106445312,11.849753141403198,1524.4706420898438,1018.1669921875,15.498112678527832,1033.6651611328125,1.0,0.00038189850585339675
89,1757.0448303222656,13.771450996398926,1770.8162841796875,1048.7286376953125,20.185068130493164,1068.9136962890625,1.0,0.00037188468879544343
90,1846.1042175292969,11.698760509490967,1857.802978515625,1174.489501953125,16.408308029174805,1190.8978271484375,1.0,0.0003619292605124863
