epoch,train_bce,train_kld,train_total,val_bce,val_kld,val_total,beta
59,388.2042672293527,8.050635201590401,396.2549133300781,261.94512939453125,5.47475528717041,267.4198913574219,1.0
60,389.1815839494978,7.771206719534738,396.95279366629467,252.92926025390625,5.397465944290161,258.32672119140625,1.0
61,391.4800458635603,7.391088145119803,398.8711373465402,264.6322479248047,6.135145664215088,270.76739501953125,1.0
62,387.8949541364397,8.990776198250908,396.88572474888394,248.3876495361328,6.7853686809539795,255.17301177978516,1.0
63,394.1810869489397,8.639822142464775,402.82090541294644,274.9534912109375,6.976114988327026,281.9296112060547,1.0
64,388.2356959751674,8.85012572152274,397.0858241489955,256.1227111816406,6.064790964126587,262.18750762939453,1.0
65,389.48646327427457,8.401832989283971,397.88829258510043,253.09149169921875,5.812968730926514,258.90445709228516,1.0
66,373.9023001534598,8.215074062347412,382.1173749651228,258.92720794677734,6.073240280151367,265.0004577636719,1.0
67,368.1039341517857,8.541607516152519,376.6455383300781,245.4999771118164,6.429576635360718,251.92955780029297,1.0
68,371.7675563267299,8.47902842930385,380.24658639090404,252.1467056274414,6.871791839599609,259.0185012817383,1.0
69,369.90206473214283,8.878600188664027,378.7806614467076,265.5105743408203,6.6739301681518555,272.18450927734375,1.0
70,374.38096836635043,9.095238140651158,383.4762050083705,251.7001724243164,6.0500328540802,257.7502136230469,1.0
71,376.2583661760603,7.748654706137521,384.0070234026228,262.3415832519531,5.454826831817627,267.79640197753906,1.0
72,371.5071062360491,8.181473323277064,379.68858119419644,255.4910430908203,5.887959003448486,261.3790054321289,1.0
73,377.58679635184154,7.524180821010044,385.11097935267856,240.72193145751953,5.868826627731323,246.59075927734375,1.0
74,343.02522931780135,8.148750237056188,351.1739719935826,248.23362731933594,6.019920110702515,254.25354766845703,1.0
75,382.4009704589844,8.211895329611641,390.6128670828683,247.41800689697266,6.263138294219971,253.68114471435547,1.0
76,372.6418718610491,8.168357917240687,380.8102286202567,248.478271484375,5.866810321807861,254.34508514404297,1.0
77,375.52559988839283,8.162307126181465,383.6879098074777,248.74822998046875,5.88236665725708,254.63059997558594,1.0
78,365.74438912527904,8.136831419808525,373.88121250697543,251.00494384765625,5.842309236526489,256.8472595214844,1.0
79,359.3240443638393,8.023405279432025,367.34745134626115,245.64849853515625,5.831781387329102,251.48028564453125,1.0
80,366.0975646972656,7.389347485133579,373.4869166782924,244.2684097290039,6.179572820663452,250.4479751586914,1.0
81,363.2558855329241,7.815617493220738,371.07149396623885,237.00836181640625,6.175350666046143,243.18370819091797,1.0
82,396.39761788504467,7.943737030029297,404.3413565499442,243.775146484375,6.319889068603516,250.09503936767578,1.0
83,351.30628749302457,8.634757723127093,359.9410487583705,247.83978271484375,6.225550174713135,254.06533813476562,1.0
84,379.43216378348217,8.436946392059326,387.8691101074219,242.4651336669922,5.764156103134155,248.22928619384766,1.0
85,362.10103934151783,6.955388069152832,369.05643572126115,244.33331298828125,5.789018630981445,250.1223373413086,1.0
86,386.80807059151783,7.8099790300641745,394.61804635184154,243.3477554321289,6.111526250839233,249.45928192138672,1.0
87,360.77767072405135,7.508857999529157,368.2865295410156,236.78948974609375,6.1439642906188965,242.9334487915039,1.0
88,355.5264238630022,8.15300192151751,363.67943028041293,237.06468200683594,6.1649603843688965,243.22964477539062,1.0
89,347.0662580217634,8.00221048082624,355.06846400669644,243.4955825805664,5.956580638885498,249.4521713256836,1.0
90,368.5166931152344,8.162921701158796,376.6796177455357,246.08990478515625,6.176293849945068,252.2661895751953,1.0
91,353.5286385672433,8.001026426042829,361.5296718052455,241.88556671142578,6.080140113830566,247.96570587158203,1.0
92,353.94266619001115,8.066401072910853,362.00906808035717,234.79969787597656,6.024692058563232,240.82439422607422,1.0
93,360.0698460170201,7.66840934753418,367.7382594517299,237.47124481201172,5.984278678894043,243.4555206298828,1.0
94,356.52794974190846,7.644270283835275,364.1722150530134,235.71123504638672,5.914401292800903,241.62564086914062,1.0
95,338.0122331891741,7.365899562835693,345.37813459123885,236.81919860839844,5.819769620895386,242.63896942138672,1.0
96,369.7089146205357,7.616338457380023,377.3252476283482,243.13844299316406,6.047240257263184,249.18567657470703,1.0
97,362.11033412388394,7.786504541124616,369.89683314732144,244.45755767822266,6.185934066772461,250.64349365234375,1.0
98,360.55426025390625,8.061921528407506,368.6161804199219,242.96725463867188,6.407659292221069,249.37491607666016,1.0
99,349.03995622907365,7.9214775902884345,356.961434500558,238.1260986328125,6.22097635269165,244.34707641601562,1.0
100,355.4919651576451,7.878509998321533,363.37047903878346,236.95713806152344,6.133707284927368,243.0908432006836,1.0
101,356.7045593261719,7.6943952696663995,364.3989475795201,238.60314178466797,6.094583988189697,244.6977310180664,1.0
102,384.2239772251674,7.456915719168527,391.68089076450894,236.1496124267578,5.9383862018585205,242.08799743652344,1.0
103,350.54087611607144,7.88952248437064,358.43040248325894,238.64301300048828,6.010879039764404,244.65390014648438,1.0
104,358.43577793666293,7.655177388872419,366.09095982142856,239.14625549316406,5.972702741622925,245.11895751953125,1.0
105,355.5566842215402,7.69809797831944,363.25477818080356,236.92018127441406,6.01723051071167,242.93741607666016,1.0
106,348.79089791434154,7.292727197919573,356.08362252371654,236.2974395751953,5.983478546142578,242.28092193603516,1.0
107,369.0123552594866,7.495551926749093,376.5079127720424,234.92942810058594,5.958500623703003,240.88792419433594,1.0
108,370.857186453683,7.595326151166644,378.45251028878346,235.94208526611328,6.062403440475464,242.0044937133789,1.0
109,335.4694257463728,7.4915352548871725,342.9609636579241,236.5083999633789,5.963593006134033,242.47199249267578,1.0
110,368.6504603794643,7.644523075648716,376.2949872698103,236.3648223876953,6.008502960205078,242.37332916259766,1.0
111,352.36059134347096,8.065213475908552,360.42579868861606,235.92871856689453,6.067318916320801,241.99604034423828,1.0
112,376.26488821847096,7.448934827532087,383.7138192313058,234.80970764160156,5.9246826171875,240.73439025878906,1.0
113,342.2286682128906,7.620169503348214,349.84884207589283,236.38329315185547,5.9064624309539795,242.2897491455078,1.0
114,360.05480521065846,7.625629970005581,367.680428641183,233.8675994873047,5.982662200927734,239.85025787353516,1.0
115,350.918448311942,7.983914988381522,358.9023699079241,234.08611297607422,6.072858095169067,240.15897369384766,1.0
116,353.0480477469308,7.863173144204276,360.91122000558033,234.0159454345703,6.090505123138428,240.1064453125,1.0
117,368.4034205845424,7.808023793356759,376.21143886021207,233.3878936767578,6.081332206726074,239.46922302246094,1.0
118,348.42407662527904,7.490635940006801,355.91471208844865,232.55559539794922,6.074432611465454,238.6300277709961,1.0
119,341.94295828683033,7.406641006469727,349.34959629603793,232.88442993164062,6.029454946517944,238.91388702392578,1.0
120,338.6752711704799,7.602150644574847,346.2774222237723,233.63671112060547,5.99212908744812,239.62883758544922,1.0
